11600001,4328841.94,244149.42,11600,2 avenue du minervois,villegly
11600004,4325756.76,241196.36,11600,place léon blum,villalier
11600005,4328624.2,244010.3,11600,rd 620 lieu dit la pièce,villegly
11620001,4325226,236545.1,11620,lieu dit la viala,villemoustaussou
11700001,4318431.7,255763.2,11700,rn113,capendu
11700003,4317915.14,255134.4,11700,autoroute a61,capendu
11700005,4325204.71,265140.33,11700,4 avenue du minervois,la redorte
11700006,4317915.14,255134.4,11700,aire des corbieres a61,capendu
11800002,4320270.306,244307.887,11800,route nationale 113,trèbes
11800003,4321160.99,245291.98,11800,boulevard du minervois,trèbes
11880001,4321216.1,235366.3,11000,z.i. la bouriette,carcassonne
12000001,4435920.33,256949.3,12000,33 boulevard paul ramadier,rodez
12000002,4436250.88,258739.08,12000,route d'espalion,rodez
12000003,4434938.9,257598.6,12000,za bel air,rodez
12000007,4436195.47,256597.47,12000,24 avenue de la gineste,rodez
12000008,4434503.92,256745.4,12000,18 avenue du ségala,rodez
12000009,4434785.96,257303.61,12000,16 be laromiguiere,rodez
12000010,4436251.06,257253.3,12000,10 avenue de la gineste,rodez
12000011,4436075.59,258963.39,12000,avenue de bamberg,rodez
12100001,4411704.72,306875.14,12100,150 boulevard georges brassens,millau
12100002,4410984.62,308206.6,12100,144 avenue jean jaurès,millau
12100004,4409243.61,307576.46,12100,avenue du pont lerouge,millau
12100005,4410659.08,308199.4,12100,82 avenue jean jaurès,millau
12100006,4408004.38,303398.99,12100,avenue de saint affrique,creissels
12100009,4408758.99,305690.22,12100,avenue de l'europe,millau
12100010,4411365.2,308247.79,12100,25 avenue edouard alfred martel,millau
12110002,4452578.92,227100.66,12110,avenue du 19 mars 1962,cransac
12110003,4456024.51,222611.96,12110,avenue adam grange,viviez
12110004,4456024.51,222611.96,12110,41terue avenue adam grange,viviez
12120001,4417455.81,252078.98,12120,z.a. plaisance,cassagnes begonhes
12130001,4446071.32,296671.66,12130,avenue d'espalion,saint-geniez-d'olt
12130002,4446071.32,296671.66,12130,avenue d'espalion,saint-geniez-d'olt
12140001,4465131.05,257110.64,12140,le moulinet,entraygues
12150001,4432201.2,307105,12150,a75 aire de l'aveyron,sévérac-le-château
12150002,4432992.58,306867.19,12150,35 avenue de paris,sévérac-le-château
12150003,4432000.1,306958.4,12150,rue du general de gaulle,sévérac-le-château
12150004,4432597.8,306136.6,12150, avenue marie curie,sévérac-le-château
12150005,4434158.99,297146,12150,za le plâ d'aveyron rn88,recoules-prévinquières
12150006,4432201.2,307105,12150,autoroute a75 - aire de l'aveyron,severac le chateau
12160002,4427877.81,242887.02,12160,241 avenue de marengo,baraqueville
12160003,4427688.42,244321.86,12160,600 avenue de rodez,baraqueville
12170001,4403047.9,253522.7,12170,avenue de la vallée du tarn,réquista
12170004,4403729.71,252236.11,12170,80 avenue d'albi,réquista
12200001,4436100.89,204056.96,12200,9 avenue des croates,villefranche-de-rouergue
12200002,4435972.82,202950.26,12200,avenue de toulouse,villefranche-de-rouergue
12200003,4435995.13,203940.17,12200,59 avenue étienne soulié,villefranche-de-rouergue
12200004,4436035.3,199126.5,12200,lieu dit bernussou,villefranche-de-rouergue
12200005,4435658.99,202612.4,12200,125 avenue du quercy,villefranche-de-rouergue
12200006,4435857.6,198717.9,12200,mas de souyri,villefranche de  rouergue
12210001,4468357.9,284560.5,12210,espace les cayres,laguiole
12220001,4447686.8,222918.5,12220,le fargal haut,montbazens
12230001,4871483.24,528204.07,12230,route nationale 99,nant
12230003,4400549.46,314886.05,12230,la méridienne,la cavalerie
12240001,4430553.12,224996.7,12240,route de rodez,rieupeyroux
12240002,4430553.12,224996.7,12240,route de rodez,rieupeyroux
12260001,4871340.5,245269.1,12260,avenue du quercy,villeneuve
12260002,4447675.12,196858.26,12260,foissac,villeneuve
12260003,4443604.65,202967.28,12260,avenue de rouergue,villeneuve
12270001,4423093.99,204099.4,12270,za le lac,la fouillade
12290001,4428381.4,272332,12290,avenue de rodez,pont-de-salars
12290002,4428381.4,272332,12290,avenue de rodez,pont-de-salars
12290003,4428381.4,272332,12290,avenue de rodez,pont-de-salars
12300001,4455493.92,226291.69,12300,2 avenue paul ramadier,decazeville
12300003,4456171.73,224932.14,12300,32 rue gambetta,decazeville
12300004,4460439,224643.69,12300,rd 963 lieu dit la planque,flagnac
12310001,4439589.24,277194.39,12310,30 avenue du rouergue,bertholène
12310002,4438362.77,282304.61,12310,le foirail,laissac
