2000008,4958658.5788,364917.554297,02000,rue jean jaures,chambry
2000009,4958201,364463,02000,167 avenue pierre mendès france,laon
2000010,4956363.2230136,364568.61996276,02000,rue du drue menu,laon
2100001,4985840.94628,325255.745676,02100,route d'amiens,saint-quentin
2100003,4984585.04082,330106.71352,02100,51 avenue du général de gaulle,saint-quentin
2100006,4983410,329966,02100,boulevard camille guérin,saint-quentin
2100008,4984389,327916,02100,46 avenue faidherbe,saint-quentin
2100009,4984277.12715,332330.018663,02100,route de guise,harly
2100011,4984766.16546,327224.094302,02100,98 rue alexandre dumas,saint-quentin
2100012,4986483,329121,02100,route de bohain,saint-quentin
2100013,4985366.40026,326295.970618,02100,rue antoine parmentier,saint-quentin
2100014,,,02100,60 bis rue de la fere,saint quentin
2100017,4983290,330705,02100,rue de la fère,saint-quentin
2100018,4984226,328387,02100,25 boulevard victorue hugo,saint-quentin
2100019,4984785,330117,02100,153 rue de mulhouse,saint-quentin
2100020,4983410,329966,02100,blieu-dit camille guerin,saint quentin
2110001,4998399,346112,02110,rue olivierue deguise,bohain-en-vermandois
2110002,4998602,346103,02110,22 rue de vaux,bohain-en-vermandois
2110003,4998123,345431,02110,route de saint quentin,bohain-en-vermandois
2120002,4990087.69446,362952.308716,02120,56 place du jeu de paume,guise
2120003,4990316,362899,02120,rue sadi carnot,guise
2120004,4990249,363841,02120, rue des docteurs devillers,guise
2130001,4920092,351056,02130,rue du stade,fère-en-tardenois
2130003,4907771,337046,02130,aire de tardenois - a4,fresnes-en-tardenois
2130004,4920375,350870,02130, avenue de la gare,fère-en-tardenois
2130005,4907771,337046,02130,autoroute a4 aire de tardenois sud,fresnes en tardenois
2130006,4907771,337046,02130,autoroute de l'est,fresnes-en-tardenois
2140002,4983535,390963,02140, place sohier,vervins
2140003,4983354,390710,02140,zi de la briquetterie,vervins
2140004,4984255.98351,390542.388726,02140,73 hameau chaussée de fontaine - rn2,fontaine-lès-vervins
2170001,5001326.44596,378067.120111,02170,rue des verriers,le nouvion-en-thiérache
2190001,4943489,396701,02190,3 rue pierre curtil,guignicourt
2190002,4944757.66624,392632.110989,02190,aut a 26- aire du mont nizy,juvincourt-et-damary
2190003,4944872,392652,02190,a26 - aire du champ roland,guignicourt
2190004,4943488,396705,02190,3 rue pierre curtil,guignicourt
2190005,4944508.4070022,392761.87076699,02190,aut a 26- aire du mont nizy,juvincourt-et-damary
2200001,4936994,331490,02200,3 avenue raymonde fiolet,soissons
2200002,4937102,334074,02200,9 rue de villeneuve,soissons
2200004,4937019.89873,335468.646813,02200,route de reims,billy-sur-aisne
2200005,4936808,332914,02200,50 avenue de château-thierry,soissons
2200006,4938135.44743,330178.391501,02200,avenue de compiegne,mercin-et-vaux
2200007,4938639,333331,02200,1 place de laon,soissons
2200008,4936436,330450,02200,183 route de paris ,vauxbuin
2200010,4937046,332985,02200,43 avenue de château-thierry,belleu
2200011,4938127,330822,02200,avenue de compiègne,mercin-et-vaux
2200012,4936299,340346,02200,rue d'acy,venizel
2200013,4938135.44743,330178.391501,02200,avenue de compiegne - rn.31,mercin et vaux
2200014,4936808,332914,02200,50 bis route de chateau thierry,soissons
2200015,4937102,334074,02200,9 et 11 rue de villeneuve,soissons
2210001,4920038,336302,02210, avenue de la gare,oulchy-le-château
2220001,4934096,352855,02220,34 boulevard de montpellier,braine
2230001,4996475.68063,340414.797293,02230,1000 rue jean jaures,fresnoy le grand
2240001,4980095,346696,02240,74 rue blondel,ribemont
2240002,4885885.89,234705.99,02140,73 chaussee de fontaine,fontaine les vervins
2250001,4974284,377337,02250,rue saint nicolas,marle
2250002,4975078,377406,02250,route de thiernu,marle
2250003,4974792,377165,02250,24 avenue carnot,marle
2260001,4997347,391822,02260,rue de l'armistice,la capelle
2280001,4953056.53998,385582.329963,02820,cd 24 route de liesse,saint-erme-outre-et-ramecourt
2290001,4940023.25424,311391.330343,02290,9 avenue de la gare,ressons-le-long
2300001,4964287,325950,02300,rd 338,viry-noureuil
2300002,4959139,323369,02300,chemin departemental 937,autreville
2300003,4961836,322189,02300,108 rue pasteur,chauny
2300005,4961093,322022,02300,9 rue anatole france,chauny
2300006,4962645,321575,02300,boulevard de l'europe,chauny
2300008,4951907.9610795,314922.52040215,02300,24 rue du point du jour,blérancourt
2310001,4897646,328015,02310,route de pavant,charly
2310002,4919591,351429,02130,47 rue jules lefèbvre,fère-en-tardenois
2320001,4949933.57558,345063.258885,02320,34 bis rue du 7 ème bca,pinon
2320002,4950596.96653,344047.291839,02320,rue de coucy,anizy-le-château
2340001,4968923,402207,02340,14 route de montcornet,lislet
2360001,4970949.3591295,412856.03514007,02360,lieu dit du grand hôtel,rozoy-sur-serre
2370003,4940278,351519.00000001,02370,avenue jean jaurès,vailly-sur-aisne
2380001,4948858,333560,02380,le pré montré,crecy-au-mont
2380002,4948858,333560,02380,d1 - lieu dit le pre montre,crecy au mont
2390002,4983722,349412,02390, rue du thil,origny-sainte-benoite
2400001,4904043,338749,02400,37 avenue d'essômes,château-thierry
2400002,4903422,337869,02400,avenue du général de gaulle,essômes-sur-marne
2400004,4903713.75617,339025.977765,02400,rue de la plaine,château-thierry
2400005,4903520,339140,02400,22 avenue de l'europe,château-thierry
2400007,4905531.5837997,339916.61028551,02400,zc la moiserie route de soissons,château-thierry
2400008,4904318,339518,02400,13 avenue jules lefèbvre,château-thierry
2420001,4996029,323160,02420,39 rue de picardie,bellicourt
2430001,4982606,327920,02430, rue auguste delaune,gauchy
2450002,5000084,368686,02450,16 rue du 2 septembre 1944,la neuville-lès-dorengt
2460001,4918562,312480,02460,zi l'ecorcherie,la ferté-milon
2500001,4991115,409110,02500,avenue de verdun,hirson
2500002,4992073,408392,02500,rue charles de gaulle,hirson
2500003,4991594,407696,02500,avenue du general debeney,hirson
2500004,4992073,408392,02500,102 rue charles de gaulle,hirson
2600001,4925086,308205,02600, allée anne de pisseleu,villers-cotterêts
2600003,4925083,309066,02600,85 rue du general leclerc,villers-cotterets
2600004,4925187.0582801,305858.61247957,02600,route nationale 2  chemin de la nonne,villers-cotterêts
2600005,4925113.78044,307679.246569,02600,36 route de la feroute milon,villers-cotterêts
2603001,4924024.48976,309786.545365,02600,avenue de la ferté milon,villers-cotterêts
2690001,4977752,327799,02690,a 26 - aire urvillers,essigny-le-grand
2690002,4977752,327799,02690,autoroute a26 - aire d'urvillers,essigny le grand
2700001,4965048,328029,02700,213 boulevard gambetta,condren
2700002,4965592,328988,02700,za la planchette,tergnier
2800001,4965769.35806,338429.761564,02800,route de laon - lieu-dit,charmes
2800002,4966174,337587,02800,rue de danizy,la fère
2800003,4966127,334442,02800, chemin blanc,beautor
2800004,4966023,337185,02800,1 chemin de danizy,la fère
2860001,4953262.07039,365254.21084,02860,route de fismes,bruyères-et-montbérault
2880001,4939825,335632,02880, rue du stade,crouy
3000001,4654145,334386,03000,169 route de lyon,moulins
3000002,4656057,332003,03000,8 avenue de la libération,moulins
3000003,4658707,331482,03000,2 rue alphonse daudet,avermes
3000004,4660380.82614,330415.404994,03000,le pré-vert,moulins
3000005,4656155.594,332010.284693,03000,16 route de montilly,moulins
3000006,4658895.91,331120.7,03000,2 rue alphonse daudet,avermes
3100001,4634744.38067,260218.545365,03100,quai ledru rollin,montluçon
3100002,4634314.29008,259175.308716,03100,52 rue paul constans,montluçon
3100004,4635228,259095,03100,8 avenue albert thomas,montlucon
3100005,4635263,258740,03100,avenue pierre villon,montluçon
3100006,4635591,280030,03170,a71 aire de l'allierue saulzet (sens province paris),doyet
3100007,4632005.8353029,258098.68850979,03100,345 avenue president auriol,montlucon
3100008,4633362,260087,03100,rue de la rotonde,montluçon
3100009,4632768,260860,03100,106 avenue john kennedy,montluçon
3100010,4633973,258200,03100,avenue jules guesde,montluçon
3100011,,,03100,8 avenue albert thomas,montlucon
3110001,4615522.41949,339393.641454,03110,19 route de saint-pourçain,charmeil
3110002,4619171,326434,03110,lieu-dit village des combes,broût-vernet
3120001,4624796.41745,362970.459995,03120,94 rue president roosevelt,lapalisse
3120002,4625560.73783,362323.336311,03120,rue de verdun,lapalisse
3120003,4624944,362760,03120,avenue jean masse,lapalisse
3120004,4624965,363028,03120,zac les pres de la grand route,lapalisse
3120005,4624772,362901,03120,1 avenue du 8 mai 1945,lapalisse
3130002,4634868,379313,03130,11 avenue préveraud,le donjon
3150001,4632176.75333,339182.951956,03150,66 avenue de chazeuil,varennes-sur-allier
3150002,4630871.49268,341231.499107,03150,37 avenue de lyon,varennes-sur-allier
3150004,4631907.93278,339336.068494,03150,90 avenue de chazeuil,varennes-sur-allier
3150005,4631586.9430455,339800.98491032,03150,98 avenue de chazeuil,varennes-sur-allier
3150006,4632796.78145,338754.744688,03150,11 avenue de chazeuil,varennes-sur-allier
3160001,4658333,306336,03160,avenue emile guillaumin,bourbon-l'archambault
3170001,4633510,279688,03170,a71 aire de l'allierue doyet(sens paris province),doyet
3190003,4653310.75111,262106.38096618,03190,route de montluçon les beauchérias,vallon-en-sully
3200002,4611614,343769,03200,57 avenue poincaré,vichy
3200003,4613078,343375,03200,48 avenue de gramont,vichy
3200005,4614259,341497,03200,allée des ailes,vichy
3210001,4653622,320303,03210,1 route de cosne,souvigny
3240002,4637495,301873,03240,lieu-dit longeville,deux-chaises
3250002,4606849,366341,03250,route des ferrières,le mayet-de-montagne
3260001,4620480,343240,03260,8 rue pierre semard,saint germain des fosses
3270001,4605456.07972,347014.953742,03270,3 rue du bois des jarraux,saint-yorre
3286001,4650629.60468,336080.003573,03400,les gris,toulon-sur-allier
3290001,4652884,366935,03290,la chapelle,dompierre-sur-besbre
3290002,4651738,369166,03290,464 route de diou,dompierre sur besbre
3300001,4613843.64456,344866.774868,03300,route de charmeil,cusset
3300002,4613369.2098,344939.219773,03300,24 rue de la république,cusset
3300003,4613554.06607,345484.396671,03300,rue des peupliers,cusset
3310001,4628425,266764,03310,2 route de clermont,néris-les-bains
3310002,4628323,266920,03310,route de clermont,neris les bains
3320001,4673096,293784,03320,route de moulins,lurcy-lévis
3350001,4661777,281993,03350, avenue jean jaurès,cérilly
3360001,4670940,269497,03360,faubourg de moulins,ainay-le-chateau
3380001,4640600.28122,252902.816565,03380,relais des tartasses,la chapelaude
3380002,4637239,247144,03380,rue calaubys,huriel
3390002,4632408.6476,296427.508838,03390,2 rue des artisan,montmarault
3390003,4632069.49,296098.37,03390,route de moulins,montmarault
3400001,4655770.87947,333477.681554,03400,28 route de lyon,yzeure
3400002,4655323,336467,03400,route de montbeugny,yzeure
3400003,4656380,335528,03400,28 rue bergeron-vebret,yzeure
3410001,4633832.12563,256756.807822,03410,65 avenue des martyrs,montlucon-domerat
3410003,4635961,253451,03410,route de limoges,domérat
3410004,4638763,261336,03410,route de paris,saint-victor
3410005,4636215,253386,03410, boulevard victorue hugo,domérat
3410007,4633805.331271,256449.6909048,03410,61 avenue des martyrs,domérat
3410008,4636701,256526,03410,rue de la chevêche,domérat
3410009,4637713,259264,03410,lieu-dit la loue,saint-victor
3430001,4647436.88157,282689.609487,03430,route de hérisson,cosne-d'allier
3450001,4611931.00967,309430.179672,03450,za les varennes,ebreuil
3500001,4629390.2665,329422.491961,03500,rn9,saint-pourçain-sur-sioule
3500002,4631156,328058,03500,route de montmarault,saint-pourçain-sur-sioule
3500003,4630650.5618,329404.325592,03500,quartierue tivoli,saint-pourcain-sur-sioule
3500004,4633786.19329,328477.964271,03500,4 rue armand queroy,saulcet
3500005,4629761,329559,03500,route de gannat,saint-pourçain-sur-sioule
3600001,4629378,274104,03600,avenue edouard vaillant,commentry
3600003,4629151,273992,03600,la brande malicorne,commentry
3630001,4635579,261973,03630,31 rue de la république,désertines
3630002,4634518,261916,03630,12 rue ambroise croizat,désertines
3630003,4634518,261916,03630,12 rue ambroise croizat,desertines
3700002,4611763.18824,341182.476871,03700,22 avenue de la république,bellerive-sur-allier
3700004,4611411.59802,341759.833631,03700,avenue du general de gaulle,bellerive-sur-allier
3800001,4609585,319818,03800,avenue des portes occitanes,gannat
3800003,4609849,320333,03800, avenue de la gare,gannat
3800004,4609963.00266,321174.619218,03800,6 avenue p.mendes france,gannat
3800005,4610410.18762,319600.403018,03800,77 rue des capucins,gannat
3800006,4607973,320129,03800,12 avenue des portes occitanes,gannat
4000001,4407621.4467,618817.468927,04000,route de marseille,digne-les-bains
4000003,4408808,622190,04000,39 avenue de verdun,digne-les-bains
4000004,4408960,623748,04000,8 avenue du 8 mai 1945,digne-les-bains
4100001,4418816.66081,594679.759778,04204,9 avenue des plantiers bp201,sisteron
4100002,4385031,582369,04100,route de sisteron,manosque
4100003,4382376,578753,04100,214 avenue frédéric mistral,manosque
4100007,4383968.73172,580291.655555,04100,route de volx,manosque
4100008,4382261.2176294,578720.85229392,04100,route nationale 96,manosque
4100009,4383037,578257,04100,avenue mestre raoul arnaud,manosque
4100010,4382376,578753,04100,214 avenue frederic mistral,manosque
4100011,4382261.2176294,578720.85229392,04100,rn96 - chemin des plantiers,manosque
4103001,4381820.14512,579860.853092,04100,zi st josephbp335,manosque
4120002,4378031.85081,634179.036337,04120,rue principale,la palud-sur-verdon
4120003,4384706,651220,04120,route digne,castellane
4120004,4385133.01,650791.1,04120,boulevard saint michel,castellane
4130001,4384527,585145,04130,autoroute a 51 aire de manosque,volx
4130002,4384288.5752118,585142.10224648,04130,autoroute a51 aire de manosque est,volx
4130003,4394225,589247,04130,autoroute a51 aire de volx ouest,volx
4130004,4394225,589247,04130,autoroute a51 - aire de volx ouest,volx
4130005,4384288.5752118,585142.10224648,04130,autoroute a51 - aire de manosque,volx
4140001,4434026.7329267,637909.1614961,04140,lieudit pras gavouets zone artisanale b,seyne-les-alpes
4160001,4408783.01118,600926.637881,04160,le belvedere - route nationale 96,château-arnoux-saint-auban
4160002,4409926,601047,04160,70 avenue du général de gaulle,château-arnoux-saint-auban
4160003,4408154.4419,600283.64324,04160,avenue du jas,château-arnoux-saint-auban
4160004,4408783.01118,600926.637881,04160,le belvedere - route nationale 96,chateau arnoux
4170001,4396653,650681,04170,route de nice,saint-andré-les-alpes
4170002,4396681.59371,650675.360333,04170,route nationale 202,saint-andré-les-alpes
4170003,4396477,650654,04170,route de nice,saint-andré-les-alpes
4190001,4403154,597197,04190,rue de l'anonciade,les mées
4200001,4419278,594447,04200,3 avenue de la liberation,sisteron
4200003,4414295,595926,04200,route de sisteron ,peipin
4200006,4413503,596297,04200,aire aubignosc,aubignosc
4200007,4419250,594456,04200,10 avenue de la liberation,sisteron
4200008,4419509.38,594307.5,04200,3 avenue de la liberation,sisteron
4204001,4423742.51904,591369.072256,04204,50 allée des genêts bp 200,sisteron
4210001,,,04210,6 rd manosque,valensole
4210002,4383483,597470,04210, chemin du riou,valensole
4210003,4382472,595627,04210,chemin du riou,valensole
4210004,4383730,598538,04210,rue des tapis,valensole
4240002,4396903.3,666831.28,04240,cd 908 le castagneret,annot
4260002,4426338,664132,04260,lieu-dit bouchier,allos
4300001,4395073,577082,04300,quartierue beaudine centre commercial les 3 routes,forcalquier
4300002,4395817,579229,04300,avenue des chalus,forcalquier
4300003,4396097.9165,578465.109392,04300,9 avenue saint-promasse,forcalquier
4320001,4394925.3324904,681021.00178645,04320,station avia route nationale 4202,entrevaux
4330004,4885885.89,234705.99,04330,route nationale 85,barrême
4360001,4384394.0563765,621463.29880523,04360,quartierue saint jean,moustiers-sainte-marie
4370001,4416290,660861,04370,rn208,villars-colmars
4400001,4438840,666151,04400,27 avenue a. signoret,barcelonnette
4400002,4438625,664474,04400,49 avenue des trois frères arnaud,barcelonnette
4400003,4438570.16191,665122.661903,04400,place aimé gassier,barcelonnette
4400004,4438668.46314,662587.15584,04400,terres neuves. st pons,barcelonnette
4500001,4381517.022742,608727.86658553,04500,route de marseilles,riez
4500002,4381562.91471,609036.694857,04500,route de marseille,riez
4500003,4382227,609131,04500,quartierue samson,riez
4510003,4404361.9054161,612984.06928375,04510,route nationale 85,mallemoisson - les grillons
4600001,4407368,599122,04600,agent peugeot,château-arnoux-saint-auban
4700001,4392176,591531,04700,avenue charles richaud,oraison
4700002,4392311.00192,590765.944011,04700,route la brillanne,oraison
4700003,4392768,589091,04700,route nationale 96 centre commercial le plan,la brillanne
4700004,4392239.6418373,591418.91314606,04700,avenue charles richaud,oraison
4800001,4375634,588715,04800,46 avenue des alpes,gréoux-les-bains
5000001,4456723,610216,05000,28 boulevard d'orient,gap
5000003,4454119,605779,05000,46 avenue de provence,gap
5000005,4454453,606574,05000,route de barcelonnette,gap
5000006,4456389,609370,05000,route des fauvins,gap
5000008,4456463,608386,05000,10 avenue du commandant dumont,gap
5000010,4453367,604957,05000, avenue de provence,gap
5000011,4455950,607391,05000,10 avenue guillaume farel,gap
5000014,4455939,607365,05000,10 avenue guillaume farel,gap
5000017,4454104,605755,05000,46 avenue de provence,gap
5000018,4455939,607365,05000,10 av.guillaume farel,gap
5100001,4488293,662208,05100,9 route de gap,briançon
5100004,4489880,663401,05100,centre commercial sud,briancon
5100005,4490502.72615,662832.953742,05100,avenue du dauphine,briancon
5100007,4489880,663396,05100,avenue du dauphiné,briançon
5100008,4489880,663396,05100,avenue du dauphine,briancon
5120002,4479293.20359,655974.685925,05120,place de la mairie,l argentiere la bessee
5130001,4445828,605000,05130,avenue de provence,tallard
5130002,4446189.0677243,605528.96738189,05130,zae de l aeropole,tallard
5130003,4446117.2594664,605437.43820038,05130,avenue de provence,tallard
5160001,4452522,640775,05160,avenue de la combe d'or,savines-le-lac
5190001,4446776.48098,617792.67342,05190,lieu dit les graves,remollon
5200001,4455093,648902,05200,lieu-dit entraigues,embrun
5200004,4453829,649720,05200,route nationale 94 route nationale 94,baratier
5200005,4456165,646320,05200,lieu-dit le petit puy,embrun
5200006,4453823,649196,05200,le petit lion,baratier
5200007,4455990,648677,05200,avenue justin gras,embrun
5200008,4454590,648738,05200,lieu-dit petit liou,baratier
5230003,4454758,626906,05230,place de la gare,chorges
5230004,4456742,619542,05230,les fauries,la bâtie-neuve
5230006,4454476,627968,05230,route nationale 94 la grande ile,chorges
5230007,4454476,627968,05230,route nationale 94 la grande ile,chorges
5240001,4494743.81643,655915.619217,05240,60 rue de la guisane,la salle les alpes
5240002,4493904,657444,05240,station campus villeneuve,la salle les alpes
5260001,4464668,618157,05260,rn. 544 plaine de chabottes,chabottes
5300001,583200,4430985,05300,50 avenue de provence,laragne-montéglin
5300002,4431080.5581,582327.917215,05300,rue du moulin,laragne-montéglin
